% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=299624, Mon Nov  6 15:06:18 2023
1 160 -0.1791197792175909 -0.11723562952370414 0.07984269285926256 0.08365131729303138 0.8777519532501671 1.0245223532593137 1.086234530954303
2 320 -0.14332247555819316 -0.09673242010744518 0.1021767537240945 0.12188975621719308 0.8777519532501671 1.0245223532593137 1.086234530954303
3 480 -0.13294646295061768 -0.12058285397149651 0.007235921269070054 0.03747857070347106 0.8777519532501671 1.0245223532593137 1.086234530954303
4 640 -0.19128585770214585 -0.1717051405536372 -0.06997339321611709 -0.05564352791878568 0.8664912225292987 1.0236956078128654 1.0960110692070266
5 800 -0.20498303812647511 -0.15846205373348896 0.05153848126364915 0.07501767520304235 0.8664912225292987 1.0236956078128654 1.0960110692070266
6 960 -0.054764222729239975 -0.04145622616051722 0.13654487272998853 0.18257057579143438 0.8664912225292987 1.0236956078128654 1.0960110692070266
7 1120 -0.2812710851050504 -0.21417473052997624 0.19265445727089092 0.2611678319627725 0.7890149550350489 0.9935541058699227 1.1791122251253516
8 1280 -0.4936022411466683 -0.35384622361289947 0.11011054527592805 0.12500678403843504 0.7890149550350489 0.9935541058699227 1.1791122251253516
9 1440 -0.36740822980404586 -0.28524183167400696 0.20809124752989144 0.2903692091344853 0.7890149550350489 0.9935541058699227 1.1791122251253516
10 1600 -0.6481060997630083 -0.4887207936005046 0.06933572025152986 0.09596925203970433 0.5884536517013235 0.9984683485895233 1.2871609288135992
11 1760 -0.6548090473858396 -0.4817287279268095 0.19074314171913667 0.24182011214208862 0.5884536517013235 0.9984683485895233 1.2871609288135992
12 1920 -0.30740378870338125 -0.1871439004007655 0.3113094898673584 0.35720073165411736 0.5884536517013235 0.9984683485895233 1.2871609288135992
13 2080 -0.16686368388294076 -0.04716326243535238 0.326102400182793 0.33082386627458643 0.6740697693382692 1.0800325055032476 1.174376316655198
14 2240 -0.12590332519837502 -0.0932880261259164 0.07419166642420687 0.09740293153512267 0.6740697693382692 1.0800325055032476 1.174376316655198
15 2400 -0.28082815244173615 -0.21732994677000567 0.054659225100498574 0.0818240767189362 0.6740697693382692 1.0800325055032476 1.174376316655198
16 2560 -0.3937608843696576 -0.3021830841500401 0.05993799474334599 0.08906722082152377 0.7754819708199432 0.9940979924600845 1.1876013196018462
17 2720 -0.14676689388453754 -0.11103718491003119 0.02238471096709387 0.031128967284962544 0.7754819708199432 0.9940979924600845 1.1876013196018462
18 2880 -0.33760327389025147 -0.31542044405388797 0.12756565128489777 0.25304485322812953 0.7754819708199432 0.9940979924600845 1.1876013196018462
19 3040 -0.3264505327708521 -0.2559988100461402 0.03687235892757277 0.06404435919409857 0.8203399720506521 0.9916603163469699 1.159160104230025
20 3200 -0.585673965197749 -0.5414798016644401 0.16876019941385553 0.36131270290664524 0.8203399720506521 0.9916603163469699 1.159160104230025
21 3360 -0.5842278366586013 -0.486800996311024 0.08903128992932915 0.18354854499520296 0.8203399720506521 0.9916603163469699 1.159160104230025
22 3520 -0.5614690886665292 -0.48558875621289366 0.1758042180009467 0.3203882102852579 0.6586845172860641 0.8882856252675982 1.3330728992184098
23 3680 -0.2714965495297458 -0.26501342705391473 0.15126878135761118 0.28354639501895545 0.6586845172860641 0.8882856252675982 1.3330728992184098
24 3840 -0.06451344587763194 -0.06316450339225757 0.09093348084756132 0.14095053310879324 0.6586845172860641 0.8882856252675982 1.3330728992184098
25 4000 -0.2560215471310059 -0.24888395790297246 0.06716487695892412 0.1653768993515229 0.8535641260494323 0.9147356910849308 1.197784161765734
26 4160 -0.31773871871243065 -0.2992201545877435 0.12159305494575573 0.2433455606655683 0.8535641260494323 0.9147356910849308 1.197784161765734
27 4320 -0.47510807181354586 -0.38397374732939576 0.07721306429352831 0.13980767701701954 0.8535641260494323 0.9147356910849308 1.197784161765734
28 4480 -0.4023430228811945 -0.3347660085263653 0.24431882247044462 0.369770085114552 0.7177962268934754 0.9319312029730799 1.2713271843167038
29 4640 -0.21319242573259442 -0.1847431254518664 -0.05007869963614198 -0.03363985797829515 0.7177962268934754 0.9319312029730799 1.2713271843167038
30 4800 -0.2159695506985132 -0.19960741687528538 0.057021687250750144 0.12620258813620083 0.7177962268934754 0.9319312029730799 1.2713271843167038
31 4960 -0.22396143064100818 -0.19189710425336906 0.08993060479138887 0.1518088480853357 0.8755471500393541 0.9555051341132317 1.149098397327757
32 5120 -0.1574945435692479 -0.1285525742107377 0.19365346461797234 0.27211350820236546 0.8755471500393541 0.9555051341132317 1.149098397327757
33 5280 -0.0961401649768633 -0.06710997579122316 0.04470463344886783 0.052945980676591356 0.8755471500393541 0.9555051341132317 1.149098397327757
