% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=299624, Mon Nov  6 15:06:18 2023, <python>{}</python>
1 160 1.1022492126044456 0 0 17652.65284732226 0.0763205370101353 0.8633998136968938
2 320 1.1579841106572428 0 0 6731.914451697217 0.08384237702960978 0.9387533149742269
3 480 1.126332021458729 0 0 5189.734683687976 0.0683320925162382 0.8403619198874398
4 640 1.2305886814998628 0 0 5794.030270178103 0.07017291462419195 1.0864630683997636
5 800 1.1704786470892858 0 0 5119.537196561857 0.05223857873003253 1.0093813003723415
6 960 1.3613478488688113 0 0 5086.9972241250225 0.06480532516859258 1.2038539426546004
7 1120 1.4279655566141924 0 0 3923.0206604967593 0.06593000914431485 1.3085501926086034
8 1280 1.6587073826666836 0 0 1625.3828585143779 0.05552658736423419 1.6829626937912903
9 1440 2.1464369694215395 0 0 804.3378920461314 0.07394585114679102 2.0206362125222457
10 1600 2.783101345001065 0 0 588.8244507562397 0.10194408926578888 2.3333333333333335
11 1760 3.384910961394828 0 0 423.9871801766639 0.13553585691939998 1.8942638738538624
12 1920 5.1442219366548505 0 0 320.46825550923126 0.24918940151932065 1.5220810165983372
13 2080 6.970736903014136 0 0 255.09503600437662 0.2666666666666666 1.3064081831764185
14 2240 7.307708994354313 0 0 148.42927222151616 0.150787007938491 0.9085570066553578
15 2400 7.4826679275193015 0 0 107.2429583111534 0.08240836770106795 0.5507088571229461
16 2560 7.535159365234201 0 0 71.14254373910833 0.042109988095189906 0.28798873866607255
17 2720 7.342186184796085 0 0 35.60193826109205 0.020272266211127703 0.19420844273942994
18 2880 7.437283968790955 0 0 24.359287855289182 0.011737370680196427 0.11476239107752659
19 3040 7.205025768517559 0 0 13.167116396017946 0.0065030133685114 0.06672851740493484
20 3200 7.8340850055338995 0 0 8.126827649346415 0.004956125073838211 0.04659674211898542
21 3360 7.20606464936918 0 0 4.475785158487548 0.002679611356981569 0.02313640275604631
22 3520 6.7915323807784365 0 0 2.4608751922680234 0.0014614820185354603 0.012849546954834335
23 3680 6.5972374613539015 0 0 1.1414608118020333 0.0006776427042779098 0.005988430900089151
24 3840 6.05408363877373 0 0 0.3916512193939346 0.00032140803604985605 0.002868286932896657
25 4000 6.346000520069779 0 0 0.23290373332964243 0.00018740410883641315 0.0017095740238207342
26 4160 6.284457844367542 0 0 0.10796418010840232 0.00011990143962257801 0.0009517871994387594
27 4320 5.8619909616478285 0 0 0.05945984424470859 6.147716046033718e-05 0.00037762060174210195
28 4480 5.462854830393109 0 0 0.025629059677761197 2.710758138977413e-05 0.00020794456646904458
29 4640 5.878868983785815 0 0 0.013627617434683985 1.8804329447750572e-05 0.00012106109623078481
30 4800 5.570800652944045 0 0 0.006596700781734807 9.405385063008892e-06 5.886651891140524e-05
31 4960 5.237992121286554 0 0 0.0037674220181483776 5.491548365911785e-06 3.038070596891967e-05
32 5120 4.6498767683147095 0 0 0.001645255853801224 2.3653022081008507e-06 1.2180328073032244e-05
33 5280 4.6797250466629325 0 0 0.0010295077295926682 9.964473425066726e-07 7.857099396580931e-06
